frame_index,compression_rank,threshold,reconstruction_error,is_novel_predicted,is_novel_truth,gate_ms,ai_called,ai_infer_ms,ai_e2e_ms,cpu_percent,memory_mb,timestamp
49,40,0.1500,0.046438,0,0,40.9422,0,0.0000,40.9443,0.00,390.76,1764816579.635020
50,40,0.1500,0.073938,0,0,39.2613,0,0.0000,39.2642,0.00,390.82,1764816579.686885
51,40,0.1500,0.027584,0,0,42.3017,0,0.0000,42.3052,0.00,390.82,1764816579.738307
52,40,0.1500,0.020667,0,0,39.7980,0,0.0000,39.8006,0.00,390.82,1764816579.791513
53,40,0.1500,0.034440,0,0,40.0972,0,0.0000,40.0999,0.00,390.82,1764816579.842244
54,40,0.1500,0.040509,0,0,38.1379,0,0.0000,38.1405,0.00,390.82,1764816579.892671
55,40,0.1500,0.043602,0,0,38.6181,0,0.0000,38.6202,0.00,390.82,1764816579.941435
56,40,0.1500,0.036468,0,0,38.0738,0,0.0000,38.0762,0.00,390.82,1764816579.990550
57,40,0.1500,0.026660,0,1,39.2900,0,0.0000,39.2921,0.00,390.82,1764816580.039521
58,40,0.1500,0.038054,0,1,41.5909,0,0.0000,41.5933,0.00,390.82,1764816580.089727
59,40,0.1500,0.026161,0,1,40.1101,0,0.0000,40.1127,0.00,390.82,1764816580.142289
60,40,0.1500,0.036284,0,0,40.7720,0,0.0000,40.7741,0.00,390.82,1764816580.193206
61,40,0.1500,0.033115,0,0,39.3050,0,0.0000,39.3081,0.00,390.82,1764816580.245177
62,40,0.1500,0.047148,0,0,41.0433,0,0.0000,41.0459,0.00,390.82,1764816580.295185
63,40,0.1500,0.022210,0,0,41.6949,0,0.0000,41.6977,0.00,390.82,1764816580.346653
64,40,0.1500,0.058345,0,0,38.2049,0,0.0000,38.2073,0.00,390.82,1764816580.399264
65,40,0.1500,0.039043,0,0,39.7887,0,0.0000,39.7913,0.00,390.82,1764816580.447800
66,40,0.1500,0.036926,0,0,39.6726,0,0.0000,39.6752,0.00,390.82,1764816580.498112
67,40,0.1500,0.043859,0,0,38.7042,0,0.0000,38.7068,0.00,390.82,1764816580.548803
68,40,0.1500,0.041475,0,0,40.4837,0,0.0000,40.4863,0.00,390.82,1764816580.598463
69,40,0.1500,0.038387,0,0,38.9700,0,0.0000,38.9724,0.00,390.82,1764816580.649820
70,40,0.1500,0.043707,0,0,40.4317,0,0.0000,40.4346,0.00,390.82,1764816580.699739
71,40,0.1500,0.048184,0,0,39.9430,0,0.0000,39.9456,0.00,390.82,1764816580.751206
72,40,0.1500,0.030507,0,0,37.6761,0,0.0000,37.6787,0.00,390.82,1764816580.802071
73,40,0.1500,0.022218,0,0,42.1238,0,0.0000,42.1259,0.00,390.82,1764816580.850670
74,40,0.1500,0.042401,0,0,42.6118,0,0.0000,42.6137,0.00,390.82,1764816580.903675
75,40,0.1500,0.031244,0,0,40.0813,0,0.0000,40.0844,0.00,390.82,1764816580.957299
76,40,0.1500,0.083796,0,0,39.4309,0,0.0000,39.4337,0.00,390.82,1764816581.008391
77,40,0.1500,0.059394,0,0,38.7218,0,0.0000,38.7247,0.00,390.82,1764816581.058929
78,40,0.1500,0.066304,0,1,41.5282,0,0.0000,41.5308,0.00,390.82,1764816581.108888
79,40,0.1500,0.039531,0,1,39.2365,0,0.0000,39.2387,0.00,390.82,1764816581.160648
80,40,0.1500,0.039012,0,0,40.4882,0,0.0000,40.4906,0.00,390.82,1764816581.210474
81,40,0.1500,0.056008,0,0,37.8408,0,0.0000,37.8432,0.00,390.82,1764816581.262199
82,40,0.1500,0.058887,0,0,40.0054,0,0.0000,40.0078,0.00,390.82,1764816581.310764
83,40,0.1500,0.039533,0,0,40.0643,0,0.0000,40.0662,0.00,390.82,1764816581.361033
84,40,0.1500,0.043938,0,0,43.6275,0,0.0000,43.6296,0.00,390.82,1764816581.411758
85,40,0.1500,0.038360,0,0,40.4792,0,0.0000,40.4813,0.00,390.82,1764816581.465728
86,40,0.1500,0.021600,0,0,39.5017,0,0.0000,39.5043,0.00,390.82,1764816581.517140
87,40,0.1500,0.017294,0,0,39.4263,0,0.0000,39.4282,0.00,390.82,1764816581.567261
88,40,0.1500,0.021344,0,0,39.5904,0,0.0000,39.5932,0.00,390.82,1764816581.617514
89,40,0.1500,0.020263,0,0,36.9978,0,0.0000,36.9999,0.00,390.82,1764816581.668039
90,40,0.1500,0.023163,0,0,42.9206,0,0.0000,42.9235,0.00,390.82,1764816581.715946
91,40,0.1500,0.012602,0,0,39.5164,0,0.0000,39.5193,0.00,390.82,1764816581.770135
92,40,0.1500,0.023453,0,0,41.0018,0,0.0000,41.0044,0.00,390.82,1764816581.820566
93,40,0.1500,0.016323,0,0,41.4603,0,0.0000,41.4624,0.00,390.82,1764816581.872513
94,40,0.1500,0.019080,0,0,39.1116,0,0.0000,39.1142,0.00,390.82,1764816581.924891
95,40,0.1500,0.023773,0,0,38.5509,0,0.0000,38.5532,0.00,390.82,1764816581.974411
96,40,0.1500,0.020927,0,0,41.0967,0,0.0000,41.0995,0.00,390.82,1764816582.023524
97,40,0.1500,0.007982,0,1,37.2083,0,0.0000,37.2107,0.00,390.82,1764816582.075310
98,40,0.1500,0.019258,0,1,39.8650,0,0.0000,39.8674,0.00,390.82,1764816582.122965
99,40,0.1500,0.020623,0,1,38.6868,0,0.0000,38.6894,0.00,390.82,1764816582.173726
100,40,0.1500,0.022762,0,0,41.0316,0,0.0000,41.0340,0.00,390.82,1764816582.223302
101,40,0.1500,0.024607,0,0,39.7394,0,0.0000,39.7425,0.00,390.82,1764816582.275207
102,40,0.1500,0.020462,0,0,41.3947,0,0.0000,41.3976,0.00,390.82,1764816582.325631
103,40,0.1500,0.027726,0,0,37.9467,0,0.0000,37.9488,154.30,390.82,1764816582.377796
104,40,0.1500,0.022654,0,0,40.5858,0,0.0000,40.5881,0.00,390.82,1764816582.425954
105,40,0.1500,0.025827,0,0,39.0592,0,0.0000,39.0618,0.00,390.82,1764816582.477439
106,40,0.1500,0.024129,0,0,39.2976,0,0.0000,39.3000,0.00,390.82,1764816582.527483
107,40,0.1500,0.022838,0,0,41.5044,0,0.0000,41.5072,0.00,390.82,1764816582.577758
108,40,0.1500,0.028533,0,0,40.0867,0,0.0000,40.0889,0.00,390.82,1764816582.630248
109,40,0.1500,0.027188,0,0,38.9872,0,0.0000,38.9898,0.00,390.82,1764816582.681299
110,40,0.1500,0.027301,0,1,38.1033,0,0.0000,38.1057,0.00,390.82,1764816582.730994
111,40,0.1500,0.027477,0,1,41.1880,0,0.0000,41.1906,0.00,390.82,1764816582.779832
112,40,0.1500,0.027256,0,0,40.2446,0,0.0000,40.2472,0.00,390.82,1764816582.831938
113,40,0.1500,0.031142,0,0,39.7961,0,0.0000,39.7987,0.00,390.82,1764816582.883117
114,40,0.1500,0.030016,0,0,43.2112,0,0.0000,43.2143,0.00,390.82,1764816582.933828
115,40,0.1500,0.039905,0,0,40.7636,0,0.0000,40.7665,0.00,390.82,1764816582.987453
116,40,0.1500,0.031316,0,0,40.1013,0,0.0000,40.1037,0.00,390.82,1764816583.039108
117,40,0.1500,0.033598,0,0,40.2038,0,0.0000,40.2067,0.00,390.82,1764816583.090092
0,40,0.2000,0.086585,1,0,42.4273,1,48.6372,91.0668,296.50,390.82,1764816583.143454
1,40,0.2000,0.074477,0,0,44.7710,0,0.0000,44.7741,1081.80,390.82,1764816583.245353
2,40,0.2000,0.085053,0,0,38.3706,0,0.0000,38.3739,0.00,390.82,1764816583.300317
3,40,0.2000,0.078934,0,0,36.2966,0,0.0000,36.2988,0.00,390.82,1764816583.348807
4,40,0.2000,0.055661,0,0,41.7793,0,0.0000,41.7817,0.00,390.82,1764816583.395326
5,40,0.2000,0.023865,0,0,36.5765,0,0.0000,36.5787,0.00,390.82,1764816583.447297
6,40,0.2000,0.020537,0,0,39.1583,0,0.0000,39.1607,0.00,390.82,1764816583.494296
7,40,0.2000,0.024760,0,0,37.3781,0,0.0000,37.3807,0.00,390.82,1764816583.543844
8,40,0.2000,0.107598,0,0,39.4015,0,0.0000,39.4044,0.00,390.82,1764816583.592402
9,40,0.2000,0.101493,0,0,43.2599,0,0.0000,43.2622,0.00,390.82,1764816583.642069
10,40,0.2000,0.102821,0,0,41.8918,0,0.0000,41.8947,0.00,390.82,1764816583.696295
11,40,0.2000,0.104740,0,0,39.2144,0,0.0000,39.2170,0.00,390.82,1764816583.749405
12,40,0.2000,0.096273,0,1,41.4400,0,0.0000,41.4424,0.00,390.82,1764816583.799321
13,40,0.2000,0.090581,0,1,39.8722,0,0.0000,39.8750,0.00,390.82,1764816583.851732
14,40,0.2000,0.108291,0,1,41.2209,0,0.0000,41.2233,0.00,390.82,1764816583.902528
15,40,0.2000,0.092844,0,0,42.2573,0,0.0000,42.2599,0.00,390.82,1764816583.954788
16,40,0.2000,0.009678,0,0,37.7555,0,0.0000,37.7584,0.00,390.82,1764816584.007840
17,40,0.2000,0.063098,0,0,39.7778,0,0.0000,39.7806,0.00,390.82,1764816584.056545
18,40,0.2000,0.075328,0,0,39.3896,0,0.0000,39.3918,0.00,390.82,1764816584.107241
19,40,0.2000,0.060832,0,0,40.2329,0,0.0000,40.2355,0.00,390.82,1764816584.157542
20,40,0.2000,0.121942,0,0,39.9745,0,0.0000,39.9771,0.00,390.82,1764816584.208347
21,40,0.2000,0.134739,0,0,43.5753,0,0.0000,43.5784,0.00,390.82,1764816584.259298
22,40,0.2000,0.108629,0,0,39.6366,0,0.0000,39.6392,0.00,390.82,1764816584.313798
23,40,0.2000,0.113253,0,0,40.1139,0,0.0000,40.1163,0.00,390.82,1764816584.363849
24,40,0.2000,0.091929,0,0,40.5467,0,0.0000,40.5495,0.00,390.82,1764816584.414910
25,40,0.2000,0.057723,0,0,39.3288,0,0.0000,39.3324,0.00,390.82,1764816584.465619
26,40,0.2000,0.070745,0,0,40.4892,0,0.0000,40.4916,0.00,390.82,1764816584.515403
27,40,0.2000,0.060701,0,0,43.3366,0,0.0000,43.3393,0.00,390.82,1764816584.566797
28,40,0.2000,0.059520,0,0,42.6552,0,0.0000,42.6581,0.00,390.82,1764816584.621083
29,40,0.2000,0.056346,0,0,41.8293,0,0.0000,41.8320,0.00,390.82,1764816584.674667
30,40,0.2000,0.061396,0,0,41.9753,0,0.0000,41.9774,0.00,390.82,1764816584.727274
31,40,0.2000,0.073502,0,0,43.3230,0,0.0000,43.3254,0.00,390.82,1764816584.780467
32,40,0.2000,0.095588,0,0,44.0302,0,0.0000,44.0326,0.00,390.82,1764816584.834708
33,40,0.2000,0.106947,0,0,41.2736,0,0.0000,41.2762,0.00,390.82,1764816584.889611
34,40,0.2000,0.102427,0,1,40.2758,0,0.0000,40.2784,0.00,390.82,1764816584.941740
35,40,0.2000,0.092339,0,1,41.7650,0,0.0000,41.7674,0.00,390.82,1764816584.992636
36,40,0.2000,0.084930,0,0,37.7691,0,0.0000,37.7715,0.00,390.82,1764816585.045642
37,40,0.2000,0.082087,0,0,39.1188,0,0.0000,39.1209,0.00,390.82,1764816585.093867
38,40,0.2000,0.051730,0,0,40.2267,0,0.0000,40.2293,0.00,390.82,1764816585.143831
39,40,0.2000,0.063524,0,0,42.3467,0,0.0000,42.3493,0.00,390.82,1764816585.194422
40,40,0.2000,0.055378,0,0,41.4176,0,0.0000,41.4205,0.00,390.82,1764816585.247695
41,40,0.2000,0.027699,0,0,37.8234,0,0.0000,37.8261,0.00,390.82,1764816585.300333
42,40,0.2000,0.023751,0,0,37.8745,0,0.0000,37.8764,0.00,390.82,1764816585.349108
43,40,0.2000,0.041661,0,0,40.0255,0,0.0000,40.0279,0.00,390.82,1764816585.397916
44,40,0.2000,0.052556,0,0,39.6233,0,0.0000,39.6256,0.00,390.82,1764816585.448428
45,40,0.2000,0.068966,0,0,37.5328,0,0.0000,37.5354,0.00,390.82,1764816585.499043
46,40,0.2000,0.058967,0,0,37.5884,0,0.0000,37.5912,0.00,390.82,1764816585.547463
47,40,0.2000,0.040348,0,0,40.2174,0,0.0000,40.2200,0.00,390.82,1764816585.595988
48,40,0.2000,0.030052,0,0,41.9631,0,0.0000,41.9657,0.00,390.82,1764816585.647138
49,40,0.2000,0.046438,0,0,41.9126,0,0.0000,41.9149,0.00,390.82,1764816585.699663
50,40,0.2000,0.073938,0,0,37.8187,0,0.0000,37.8213,0.00,390.82,1764816585.752505
51,40,0.2000,0.027584,0,0,38.4963,0,0.0000,38.4986,0.00,390.82,1764816585.801523
52,40,0.2000,0.020667,0,0,35.6424,0,0.0000,35.6445,0.00,390.82,1764816585.850968
53,40,0.2000,0.034440,0,0,40.0867,0,0.0000,40.0896,0.00,390.82,1764816585.897505
54,40,0.2000,0.040509,0,0,40.1897,0,0.0000,40.1921,0.00,390.82,1764816585.948977
55,40,0.2000,0.043602,0,0,40.5872,0,0.0000,40.5905,144.50,390.82,1764816586.000119
56,40,0.2000,0.036468,0,0,39.1490,0,0.0000,39.1512,0.00,390.82,1764816586.051611
57,40,0.2000,0.026660,0,1,42.4325,0,0.0000,42.4352,0.00,390.82,1764816586.101696
58,40,0.2000,0.038054,0,1,42.2606,0,0.0000,42.2630,0.00,390.82,1764816586.155088
59,40,0.2000,0.026161,0,1,43.9570,0,0.0000,43.9599,0.00,390.82,1764816586.208236
60,40,0.2000,0.036284,0,0,40.4544,0,0.0000,40.4568,0.00,390.82,1764816586.263100
61,40,0.2000,0.033115,0,0,40.8208,0,0.0000,40.8239,0.00,390.82,1764816586.314761
62,40,0.2000,0.047148,0,0,40.8633,0,0.0000,40.8669,0.00,390.82,1764816586.366512
63,40,0.2000,0.022210,0,0,39.7460,0,0.0000,39.7487,0.00,390.82,1764816586.418695
64,40,0.2000,0.058345,0,0,39.2761,0,0.0000,39.2790,0.00,390.82,1764816586.468640
65,40,0.2000,0.039043,0,0,38.6124,0,0.0000,38.6147,0.00,390.82,1764816586.518875
66,40,0.2000,0.036926,0,0,38.7154,0,0.0000,38.7182,0.00,390.82,1764816586.568423
67,40,0.2000,0.043859,0,0,41.0776,0,0.0000,41.0802,0.00,390.82,1764816586.618069
68,40,0.2000,0.041475,0,0,42.4628,0,0.0000,42.4657,144.20,390.82,1764816586.670216
69,40,0.2000,0.038387,0,0,38.5628,0,0.0000,38.5654,0.00,390.82,1764816586.723607
70,40,0.2000,0.043707,0,0,40.7717,0,0.0000,40.7746,0.00,390.82,1764816586.773104
71,40,0.2000,0.048184,0,0,42.8338,0,0.0000,42.8364,0.00,390.82,1764816586.825063
72,40,0.2000,0.030507,0,0,38.9161,0,0.0000,38.9187,0.00,390.82,1764816586.878392
73,40,0.2000,0.022218,0,0,39.7520,0,0.0000,39.7537,0.00,390.82,1764816586.928264
74,40,0.2000,0.042401,0,0,43.0455,0,0.0000,43.0477,0.00,390.82,1764816586.978953
75,40,0.2000,0.031244,0,0,37.2357,0,0.0000,37.2384,0.00,390.82,1764816587.032377
76,40,0.2000,0.083796,0,0,37.3735,0,0.0000,37.3759,0.00,390.82,1764816587.079892
77,40,0.2000,0.059394,0,0,39.7422,0,0.0000,39.7453,0.00,390.82,1764816587.128502
78,40,0.2000,0.066304,0,1,41.3070,0,0.0000,41.3094,0.00,390.82,1764816587.179179
79,40,0.2000,0.039531,0,1,38.6555,0,0.0000,38.6579,0.00,390.82,1764816587.231475
80,40,0.2000,0.039012,0,0,40.4654,0,0.0000,40.4680,0.00,390.82,1764816587.281124
81,40,0.2000,0.056008,0,0,38.8901,0,0.0000,38.8935,0.00,390.82,1764816587.332349
82,40,0.2000,0.058887,0,0,37.3931,0,0.0000,37.3955,0.00,390.82,1764816587.382118
83,40,0.2000,0.039533,0,0,45.1849,0,0.0000,45.1872,0.00,390.82,1764816587.429996
84,40,0.2000,0.043938,0,0,40.1189,0,0.0000,40.1213,0.00,390.82,1764816587.486430
85,40,0.2000,0.038360,0,0,39.8433,0,0.0000,39.8459,0.00,390.82,1764816587.537442
86,40,0.2000,0.021600,0,0,40.1301,0,0.0000,40.1330,0.00,390.82,1764816587.588201
87,40,0.2000,0.017294,0,0,41.5499,0,0.0000,41.5525,0.00,390.82,1764816587.638691
88,40,0.2000,0.021344,0,0,38.2903,0,0.0000,38.2931,0.00,390.82,1764816587.691053
89,40,0.2000,0.020263,0,0,39.1245,0,0.0000,39.1269,0.00,390.82,1764816587.740266
90,40,0.2000,0.023163,0,0,40.5235,0,0.0000,40.5259,0.00,390.82,1764816587.790331
91,40,0.2000,0.012602,0,0,40.1273,0,0.0000,40.1301,0.00,390.82,1764816587.841650
92,40,0.2000,0.023453,0,0,41.5742,0,0.0000,41.5769,0.00,390.82,1764816587.891929
93,40,0.2000,0.016323,0,0,38.5494,0,0.0000,38.5525,0.00,390.82,1764816587.943939
94,40,0.2000,0.019080,0,0,39.6459,0,0.0000,39.6485,0.00,390.82,1764816587.993313
95,40,0.2000,0.023773,0,0,36.7098,0,0.0000,36.7122,0.00,390.82,1764816588.043928
96,40,0.2000,0.020927,0,0,40.2999,0,0.0000,40.3025,0.00,390.82,1764816588.091286
97,40,0.2000,0.007982,0,1,42.5663,0,0.0000,42.5684,0.00,390.82,1764816588.141769
98,40,0.2000,0.019258,0,1,41.5206,0,0.0000,41.5227,0.00,390.82,1764816588.194968
99,40,0.2000,0.020623,0,1,39.5527,0,0.0000,39.5548,0.00,390.82,1764816588.247413
100,40,0.2000,0.022762,0,0,40.6508,0,0.0000,40.6535,0.00,390.82,1764816588.297935
101,40,0.2000,0.024607,0,0,38.3966,0,0.0000,38.3990,0.00,390.89,1764816588.349195
102,40,0.2000,0.020462,0,0,38.1269,0,0.0000,38.1291,0.00,390.89,1764816588.398464
103,40,0.2000,0.027726,0,0,39.2919,0,0.0000,39.2945,0.00,390.89,1764816588.446885
104,40,0.2000,0.022654,0,0,39.6152,0,0.0000,39.6178,0.00,390.89,1764816588.497122
105,40,0.2000,0.025827,0,0,38.3763,0,0.0000,38.3787,0.00,390.89,1764816588.547666
106,40,0.2000,0.024129,0,0,40.5104,0,0.0000,40.5130,0.00,390.89,1764816588.597006
107,40,0.2000,0.022838,0,0,42.0623,0,0.0000,42.0647,0.00,390.89,1764816588.647764
108,40,0.2000,0.028533,0,0,42.5889,0,0.0000,42.5913,0.00,390.89,1764816588.700716
109,40,0.2000,0.027188,0,0,41.3609,0,0.0000,41.3635,0.00,390.89,1764816588.754202
110,40,0.2000,0.027301,0,1,39.2241,0,0.0000,39.2268,0.00,390.89,1764816588.806420
111,40,0.2000,0.027477,0,1,44.4677,0,0.0000,44.4708,0.00,390.89,1764816588.856901
112,40,0.2000,0.027256,0,0,40.5684,0,0.0000,40.5710,0.00,390.89,1764816588.912322
113,40,0.2000,0.031142,0,0,40.1487,0,0.0000,40.1511,0.00,390.89,1764816588.963771
114,40,0.2000,0.030016,0,0,38.9130,0,0.0000,38.9156,0.00,390.89,1764816589.014344
115,40,0.2000,0.039905,0,0,36.3142,0,0.0000,36.3169,0.00,390.89,1764816589.064173
116,40,0.2000,0.031316,0,0,37.8275,0,0.0000,37.8301,0.00,390.89,1764816589.111410
117,40,0.2000,0.033598,0,0,37.9753,0,0.0000,37.9777,0.00,390.89,1764816589.160152
0,50,0.0100,0.077565,1,0,42.6829,1,49.3472,92.0520,1063.80,390.95,1764816589.210916
1,50,0.0100,0.067283,1,0,44.8925,1,44.9865,89.8836,0.00,390.96,1764816589.313444
2,50,0.0100,0.076175,0,0,38.2223,0,0.0000,38.2254,0.00,390.98,1764816589.413797
3,50,0.0100,0.069977,0,0,38.2087,0,0.0000,38.2113,1072.10,391.00,1764816589.462175
4,50,0.0100,0.049001,1,0,35.9414,1,46.8638,82.8094,465.90,391.00,1764816589.510650
5,50,0.0100,0.018518,1,0,36.0661,1,46.3111,82.3817,0.00,391.01,1764816589.603585
6,50,0.0100,0.016066,0,0,35.1903,0,0.0000,35.1968,0.00,391.03,1764816589.696085
7,50,0.0100,0.019028,0,0,36.6962,0,0.0000,36.6986,0.00,391.03,1764816589.741605
8,50,0.0100,0.097300,1,0,34.2047,1,43.0033,77.2114,1087.40,391.00,1764816589.788675
9,50,0.0100,0.090507,0,0,37.3960,0,0.0000,37.3986,1086.60,391.01,1764816589.876003
10,50,0.0100,0.091864,0,0,35.3193,0,0.0000,35.3224,1080.30,391.01,1764816589.923526
11,50,0.0100,0.093325,0,0,36.1991,0,0.0000,36.2027,1084.90,391.01,1764816589.969218
12,50,0.0100,0.085355,1,1,35.2170,1,50.8604,86.0810,1055.80,391.01,1764816590.015584
13,50,0.0100,0.079359,0,1,36.9592,0,0.0000,36.9616,1042.80,391.01,1764816590.112087
14,50,0.0100,0.096989,1,1,36.4478,1,48.6872,85.1383,454.60,391.03,1764816590.159611
15,50,0.0100,0.082469,1,0,35.6088,1,50.5939,86.2083,0.00,391.03,1764816590.255119
16,50,0.0100,0.007416,1,0,37.4377,1,46.7026,84.1439,0.00,391.03,1764816590.351701
17,50,0.0100,0.055386,1,0,37.2617,1,50.5664,87.8313,1086.20,391.04,1764816590.446001
18,50,0.0100,0.067893,1,0,36.6213,1,49.9001,86.5250,1087.60,391.05,1764816590.544000
19,50,0.0100,0.054356,1,0,36.2859,1,47.8163,84.1062,1055.00,391.08,1764816590.640643
20,50,0.0100,0.111224,1,0,36.6256,1,47.4670,84.0962,1055.80,391.08,1764816590.735180
21,50,0.0100,0.123492,1,0,35.5680,1,48.7750,84.3470,1044.70,391.10,1764816590.829861
22,50,0.0100,0.097863,1,0,37.4198,1,49.7179,87.1422,0.00,391.10,1764816590.924749
23,50,0.0100,0.102232,0,0,36.8171,0,0.0000,36.8202,0.00,391.10,1764816591.022271
24,50,0.0100,0.082014,1,0,35.1062,1,45.4495,80.5597,1086.80,391.10,1764816591.069215
25,50,0.0100,0.050966,1,0,36.7770,1,51.6491,88.4292,0.00,391.10,1764816591.159935
26,50,0.0100,0.063849,1,0,35.8822,1,48.8424,84.7282,310.50,391.10,1764816591.258504
27,50,0.0100,0.054736,0,0,38.2991,0,0.0000,38.3029,931.60,391.10,1764816591.353371
28,50,0.0100,0.054217,0,0,37.5969,0,0.0000,37.6008,931.50,391.10,1764816591.401823
29,50,0.0100,0.051089,1,0,38.7180,1,52.4931,91.2158,1211.60,391.10,1764816591.449585
30,50,0.0100,0.055429,0,0,37.0305,0,0.0000,37.0331,0.00,391.10,1764816591.551203
31,50,0.0100,0.066912,1,0,36.5958,1,49.5539,86.1535,0.00,391.10,1764816591.598841
32,50,0.0100,0.087607,1,0,37.8361,1,51.0156,88.8562,1039.10,391.10,1764816591.695152
33,50,0.0100,0.098143,1,0,38.4135,1,51.4150,89.8325,1234.60,391.10,1764816591.794608
34,50,0.0100,0.094016,0,1,38.8131,0,0.0000,38.8157,0.00,391.10,1764816591.894623
35,50,0.0100,0.084668,1,1,37.1408,1,43.8719,81.0156,1050.10,391.10,1764816591.943594
36,50,0.0100,0.077937,0,0,37.0533,0,0.0000,37.0572,0.00,391.10,1764816592.035094
37,50,0.0100,0.075263,0,0,32.7914,0,0.0000,32.7954,1082.40,391.10,1764816592.082654
38,50,0.0100,0.046103,1,0,37.5233,1,46.1395,83.6658,1063.60,391.10,1764816592.125663
39,50,0.0100,0.057580,1,0,37.0917,1,46.9737,84.0700,1043.90,391.10,1764816592.219696
40,50,0.0100,0.050384,0,0,36.6142,0,0.0000,36.6168,1087.90,391.10,1764816592.314332
41,50,0.0100,0.024213,1,0,35.4431,1,53.7443,89.1922,0.00,391.10,1764816592.361259
42,50,0.0100,0.020118,0,0,38.5106,0,0.0000,38.5132,150.30,391.10,1764816592.460650
43,50,0.0100,0.036023,1,0,35.9917,1,48.1381,84.1334,303.20,391.10,1764816592.509634
44,50,0.0100,0.045926,0,0,36.8037,0,0.0000,36.8080,461.70,391.10,1764816592.604126
45,50,0.0100,0.062589,1,0,36.1936,1,48.6145,84.8114,1079.60,391.10,1764816592.651176
46,50,0.0100,0.052827,0,0,36.0658,0,0.0000,36.0694,1053.90,391.10,1764816592.746181
47,50,0.0100,0.035450,1,0,36.5608,1,52.2370,88.8021,1084.40,391.10,1764816592.792704
48,50,0.0100,0.025783,0,0,35.4514,0,0.0000,35.4543,894.00,391.10,1764816592.891682
49,50,0.0100,0.041830,0,0,31.3649,0,0.0000,31.3687,775.30,391.10,1764816592.937735
50,50,0.0100,0.066849,1,0,32.6390,1,51.6918,84.3353,1065.70,391.10,1764816592.979288
51,50,0.0100,0.025075,1,0,37.7326,1,51.4562,89.1933,1076.90,391.10,1764816593.074072
52,50,0.0100,0.018704,0,0,38.9423,0,0.0000,38.9454,1086.00,391.10,1764816593.173515
53,50,0.0100,0.030682,0,0,37.2851,0,0.0000,37.2877,308.40,391.10,1764816593.222617
54,50,0.0100,0.036819,1,0,37.7414,1,51.2197,88.9654,298.70,391.10,1764816593.270117
55,50,0.0100,0.039951,0,0,40.9105,0,0.0000,40.9150,1040.10,391.10,1764816593.369639
56,50,0.0100,0.033244,0,0,37.8301,0,0.0000,37.8335,1081.30,391.10,1764816593.421139
57,50,0.0100,0.023945,1,1,36.0265,1,49.6316,85.6631,1062.40,391.10,1764816593.469158
58,50,0.0100,0.034473,1,1,49.5684,1,50.0717,99.6447,1052.20,391.10,1764816593.565178
59,50,0.0100,0.023671,1,1,36.8321,1,48.8951,85.7315,0.00,391.10,1764816593.675282
60,50,0.0100,0.033058,0,0,38.7952,0,0.0000,38.7986,0.00,391.10,1764816593.771318
61,50,0.0100,0.030223,0,0,38.5144,0,0.0000,38.5187,152.70,391.10,1764816593.820447
62,50,0.0100,0.043111,1,0,36.9203,1,47.2174,84.1415,931.80,391.10,1764816593.869280
63,50,0.0100,0.020007,1,0,37.0064,1,49.4099,86.4198,1037.30,391.10,1764816593.963565
64,50,0.0100,0.052997,1,0,36.6213,1,49.1092,85.7348,1085.90,391.10,1764816594.060601
65,50,0.0100,0.034865,1,0,39.8669,1,47.4968,87.3673,1082.60,391.10,1764816594.156523
66,50,0.0100,0.033434,0,0,36.9039,0,0.0000,36.9070,0.00,391.10,1764816594.254074
67,50,0.0100,0.039622,0,0,36.3815,0,0.0000,36.3851,458.10,391.10,1764816594.301591
68,50,0.0100,0.037547,0,0,34.8399,0,0.0000,34.8425,1087.40,391.10,1764816594.348309
69,50,0.0100,0.034546,0,0,36.7651,0,0.0000,36.7677,1087.20,391.10,1764816594.393299
70,50,0.0100,0.039381,0,0,45.4521,0,0.0000,45.4557,0.00,391.10,1764816594.440266
71,50,0.0100,0.043567,0,0,41.2474,0,0.0000,41.2509,0.00,391.10,1764816594.496513
72,50,0.0100,0.026811,0,0,52.1040,0,0.0000,52.1071,0.00,391.10,1764816594.548304
73,50,0.0100,0.019886,1,0,42.3646,1,50.5433,92.9112,603.90,391.10,1764816594.610815
74,50,0.0100,0.038203,1,0,39.6781,1,49.8660,89.5483,1052.80,391.10,1764816594.714164
75,50,0.0100,0.028192,1,0,39.5417,1,51.2245,90.7698,0.00,391.10,1764816594.814203
76,50,0.0100,0.074618,1,0,38.8474,1,51.2493,90.1003,1056.60,391.10,1764816594.915207
77,50,0.0100,0.053229,1,0,39.4883,1,50.9143,90.4071,0.00,391.10,1764816595.015733
78,50,0.0100,0.059778,0,1,39.5026,0,0.0000,39.5060,465.50,391.10,1764816595.116790
79,50,0.0100,0.034387,1,1,39.1319,1,53.4129,92.5481,1087.60,391.10,1764816595.166467
80,50,0.0100,0.033485,0,0,39.1395,0,0.0000,39.1428,0.00,391.10,1764816595.269147
81,50,0.0100,0.050615,1,0,39.8335,1,51.1985,91.0361,1087.50,391.10,1764816595.318964
82,50,0.0100,0.052670,0,0,38.8572,0,0.0000,38.8603,1084.30,391.10,1764816595.420127
83,50,0.0100,0.035129,1,0,37.7593,1,48.1186,85.8815,1086.70,391.10,1764816595.469165
